Date,CustomerID,Product,Category,Region,Quantity,Revenue,Cost,Profit,Discount
2026-04-13,CUST-00108,Product A,Electronics,North,5,1075.25,819.96,255.29,15.0
2026-04-13,CUST-00327,Product E,Apparel,East,4,216.0,138.79,77.21,0.0
2026-04-13,CUST-02320,Product E,Apparel,South,5,300.0,196.5,103.5,0.0
2026-04-13,CUST-01204,Product C,Home & Kitchen,West,2,178.5,113.48,65.02,0.0
2026-04-13,CUST-02632,Product C,Home & Kitchen,West,4,321.3,199.53,121.77,10.0
2026-04-13,CUST-00140,Product C,Home & Kitchen,West,4,357.0,213.22,143.78,0.0
2026-04-13,CUST-00548,Product B,Electronics,North,1,391.0,234.85,156.15,0.0
2026-04-13,CUST-01043,Product A,Electronics,North,3,759.0,450.38,308.62,0.0
2026-04-13,CUST-00244,Product B,Electronics,West,6,2034.9,1296.14,738.76,5.0
2026-04-13,CUST-00223,Product C,Home & Kitchen,East,1,72.68,51.95,20.73,5.0
2026-04-13,CUST-00700,Product A,Electronics,West,1,231.0,136.04,94.96,0.0
2026-04-13,CUST-02096,Product B,Electronics,South,2,680.0,420.06,259.94,0.0
2026-04-13,CUST-00249,Product C,Home & Kitchen,South,3,255.0,171.71,83.29,0.0
2026-04-14,CUST-02142,Product D,Apparel,North,2,103.5,57.26,46.24,0.0
2026-04-14,CUST-02643,Product B,Electronics,North,5,1857.25,1154.74,702.51,5.0
2026-04-14,CUST-01392,Product A,Electronics,East,2,336.6,273.39,63.21,15.0
2026-04-14,CUST-01471,Product D,Apparel,West,3,127.58,89.82,37.76,10.0
2026-04-14,CUST-02472,Product D,Apparel,North,2,82.8,66.25,16.55,20.0
2026-04-14,CUST-01498,Product C,Home & Kitchen,West,5,357.0,307.68,49.32,20.0
2026-04-14,CUST-01201,Product B,Electronics,North,4,1564.0,964.51,599.49,0.0
2026-04-14,CUST-00076,Product E,Apparel,West,4,226.8,174.28,52.52,10.0
2026-04-14,CUST-00576,Product C,Home & Kitchen,North,2,195.5,122.37,73.13,0.0
2026-04-14,CUST-01156,Product D,Apparel,North,1,51.75,31.41,20.34,0.0
2026-04-14,CUST-01222,Product C,Home & Kitchen,South,3,242.25,177.41,64.84,5.0
2026-04-14,CUST-02511,Product C,Home & Kitchen,North,1,87.98,55.47,32.51,10.0
2026-04-14,CUST-01256,Product E,Apparel,North,1,69.0,39.33,29.67,0.0
2026-04-14,CUST-00066,Product C,Home & Kitchen,South,6,408.0,342.68,65.32,20.0
2026-04-14,CUST-01914,Product C,Home & Kitchen,East,1,76.5,44.39,32.11,0.0
2026-04-14,CUST-00267,Product B,Electronics,South,5,1530.0,1123.21,406.79,10.0
2026-04-14,CUST-00544,Product A,Electronics,West,2,462.0,257.9,204.1,0.0
2026-04-14,CUST-01147,Product E,Apparel,North,4,234.6,169.04,65.56,15.0
2026-04-14,CUST-00087,Product C,Home & Kitchen,West,5,446.25,276.54,169.71,0.0
2026-04-14,CUST-00363,Product C,Home & Kitchen,East,5,382.5,264.73,117.77,0.0
2026-04-14,CUST-00863,Product A,Electronics,North,3,721.05,429.92,291.13,5.0
2026-04-14,CUST-02283,Product A,Electronics,West,1,231.0,154.58,76.42,0.0
2026-04-14,CUST-02223,Product C,Home & Kitchen,South,1,85.0,49.32,35.68,0.0
2026-04-14,CUST-01530,Product A,Electronics,North,2,480.7,296.7,184.0,5.0
2026-04-14,CUST-01472,Product D,Apparel,East,2,81.0,50.62,30.38,0.0
2026-04-14,CUST-01287,Product B,Electronics,South,4,1088.0,923.42,164.58,20.0
2026-04-14,CUST-02252,Product B,Electronics,East,5,1530.0,967.16,562.84,0.0
2026-04-14,CUST-02518,Product E,Apparel,South,2,120.0,76.73,43.27,0.0
2026-04-14,CUST-00620,Product B,Electronics,East,3,872.1,615.99,256.11,5.0
2026-04-14,CUST-01382,Product C,Home & Kitchen,North,7,684.25,413.34,270.91,0.0
2026-04-14,CUST-02994,Product A,Electronics,North,2,455.4,341.73,113.67,10.0
2026-04-14,CUST-02627,Product A,Electronics,West,3,589.05,424.93,164.12,15.0
2026-04-14,CUST-01254,Product E,Apparel,South,3,180.0,105.14,74.86,0.0
2026-04-14,CUST-00730,Product C,Home & Kitchen,West,4,357.0,220.84,136.16,0.0
2026-04-14,CUST-00292,Product C,Home & Kitchen,West,6,508.72,311.73,196.99,5.0
2026-04-14,CUST-02026,Product E,Apparel,West,1,63.0,41.83,21.17,0.0
2026-04-14,CUST-00487,Product C,Home & Kitchen,East,4,306.0,198.75,107.25,0.0
2026-04-14,CUST-02037,Product E,Apparel,South,3,171.0,117.31,53.69,5.0
2026-04-14,CUST-02060,Product A,Electronics,North,4,1012.0,708.23,303.77,0.0
2026-04-14,CUST-01885,Product C,Home & Kitchen,West,2,178.5,118.91,59.59,0.0
2026-04-14,CUST-02855,Product D,Apparel,South,1,45.0,26.53,18.47,0.0
2026-04-14,CUST-00495,Product B,Electronics,North,3,1055.7,809.61,246.09,10.0
2026-04-14,CUST-00471,Product E,Apparel,East,3,162.0,90.02,71.98,0.0
2026-04-14,CUST-00014,Product C,Home & Kitchen,East,1,76.5,44.82,31.68,0.0
2026-04-14,CUST-01696,Product B,Electronics,South,2,680.0,390.65,289.35,0.0
2026-04-14,CUST-02081,Product E,Apparel,North,3,207.0,119.55,87.45,0.0
2026-04-15,CUST-00729,Product C,Home & Kitchen,North,5,488.75,319.19,169.56,0.0
2026-04-15,CUST-00605,Product A,Electronics,North,1,253.0,146.34,106.66,0.0
2026-04-15,CUST-01366,Product A,Electronics,East,1,188.1,117.19,70.91,5.0
2026-04-15,CUST-00946,Product C,Home & Kitchen,West,5,401.62,266.79,134.83,10.0
2026-04-15,CUST-01626,Product A,Electronics,North,5,1265.0,787.77,477.23,0.0
2026-04-15,CUST-01931,Product B,Electronics,South,1,340.0,213.76,126.24,0.0
2026-04-15,CUST-01706,Product A,Electronics,East,6,1188.0,720.03,467.97,0.0
2026-04-15,CUST-00654,Product E,Apparel,North,4,220.8,183.31,37.49,20.0
2026-04-15,CUST-00894,Product C,Home & Kitchen,West,4,357.0,247.58,109.42,0.0
2026-04-15,CUST-00860,Product A,Electronics,South,1,198.0,135.99,62.01,10.0
2026-04-15,CUST-02344,Product B,Electronics,North,4,1564.0,942.93,621.07,0.0
2026-04-15,CUST-01327,Product D,Apparel,East,1,38.48,26.43,12.05,5.0
2026-04-15,CUST-00058,Product C,Home & Kitchen,South,2,170.0,112.51,57.49,0.0
2026-04-15,CUST-00125,Product B,Electronics,West,1,357.0,220.83,136.17,0.0
2026-04-15,CUST-01707,Product C,Home & Kitchen,West,3,267.75,162.62,105.13,0.0
2026-04-15,CUST-02649,Product A,Electronics,East,4,792.0,506.78,285.22,0.0
2026-04-15,CUST-00396,Product C,Home & Kitchen,East,7,481.95,333.3,148.65,10.0
2026-04-15,CUST-00751,Product C,Home & Kitchen,East,2,153.0,97.86,55.14,0.0
2026-04-15,CUST-02422,Product B,Electronics,South,3,816.0,592.63,223.37,20.0
2026-04-15,CUST-00509,Product E,Apparel,West,3,189.0,117.88,71.12,0.0
2026-04-15,CUST-02066,Product D,Apparel,North,3,139.72,89.04,50.68,10.0
2026-04-15,CUST-01913,Product C,Home & Kitchen,South,1,85.0,53.41,31.59,0.0
2026-04-15,CUST-00786,Product B,Electronics,North,1,332.35,251.8,80.55,15.0
2026-04-15,CUST-01302,Product A,Electronics,North,4,961.4,556.63,404.77,5.0
2026-04-15,CUST-00254,Product A,Electronics,West,2,392.7,309.99,82.71,15.0
2026-04-15,CUST-01920,Product E,Apparel,South,2,120.0,76.98,43.02,0.0
2026-04-15,CUST-00605,Product D,Apparel,South,1,45.0,29.39,15.61,0.0
2026-04-15,CUST-02072,Product A,Electronics,West,2,462.0,312.05,149.95,0.0
2026-04-15,CUST-02427,Product C,Home & Kitchen,North,5,488.75,321.5,167.25,0.0
2026-04-15,CUST-01342,Product E,Apparel,East,1,51.3,30.76,20.54,5.0
2026-04-15,CUST-00144,Product E,Apparel,North,2,110.4,91.05,19.35,20.0
2026-04-15,CUST-02244,Product B,Electronics,South,3,1020.0,601.76,418.24,
2026-04-15,CUST-01198,Product E,Apparel,South,2,120.0,81.71,38.29,0.0
2026-04-15,CUST-01139,Product A,Electronics,East,3,594.0,334.19,259.81,0.0
2026-04-15,CUST-02516,Product D,Apparel,North,2,103.5,60.46,43.04,0.0
2026-04-15,CUST-02692,Product C,Home & Kitchen,South,5,382.5,238.26,144.24,10.0
2026-04-15,CUST-00264,Product A,Electronics,South,4,748.0,494.53,253.47,15.0
2026-04-15,CUST-01832,Product D,Apparel,North,3,155.25,90.55,64.7,0.0
2026-04-15,CUST-02108,Product C,Home & Kitchen,East,1,76.5,46.8,29.7,0.0
2026-04-15,CUST-01486,Product C,Home & Kitchen,West,2,178.5,117.8,60.7,0.0
2026-04-15,CUST-01224,Product A,Electronics,South,4,748.0,551.15,196.85,15.0
2026-04-15,CUST-01377,Product D,Apparel,South,1,45.0,29.1,15.9,0.0
2026-04-15,CUST-00883,Product A,Electronics,West,6,1316.7,833.69,483.01,5.0
2026-04-15,CUST-00710,Product B,Electronics,North,4,1564.0,931.74,632.26,0.0
2026-04-15,CUST-00673,Product D,Apparel,East,4,162.0,105.1,56.9,0.0
2026-04-15,CUST-00832,Product A,Electronics,South,1,220.0,135.4,84.6,0.0
2026-04-15,CUST-02097,Product D,Apparel,South,3,114.75,82.69,32.06,15.0
2026-04-15,CUST-02537,Product B,Electronics,South,4,1360.0,761.47,598.53,0.0
2026-04-15,CUST-02476,Product A,Electronics,West,2,462.0,304.96,157.04,0.0
2026-04-15,CUST-00260,Product D,Apparel,South,1,45.0,27.31,17.69,0.0
2026-04-15,CUST-02805,Product C,Home & Kitchen,East,2,153.0,91.09,61.91,0.0
2026-04-15,CUST-02731,Product E,Apparel,North,2,131.1,88.46,42.64,5.0
2026-04-15,CUST-02957,Product E,Apparel,South,6,360.0,203.05,156.95,0.0
2026-04-15,CUST-02775,Product A,Electronics,North,3,759.0,445.7,313.3,0.0
2026-04-15,CUST-00296,Product E,Apparel,North,3,196.65,118.58,78.07,5.0
2026-04-15,CUST-01794,Product B,Electronics,West,1,357.0,208.01,148.99,0.0
2026-04-15,CUST-00565,Product C,Home & Kitchen,North,5,464.31,339.63,124.68,5.0
2026-04-15,CUST-01250,Product B,Electronics,East,2,520.2,394.43,125.77,15.0
2026-04-16,CUST-02451,Product D,Apparel,West,3,134.66,90.52,44.14,5.0
2026-04-16,CUST-00411,Product A,Electronics,South,4,880.0,601.92,278.08,0.0
2026-04-16,CUST-02743,Product B,Electronics,South,6,2040.0,1312.62,727.38,0.0
2026-04-16,CUST-02463,Product E,Apparel,North,1,62.1,41.72,20.38,10.0
2026-04-16,CUST-01333,Product B,Electronics,West,3,910.35,737.57,172.78,15.0
2026-04-16,CUST-02834,Product A,Electronics,West,2,462.0,273.97,188.03,0.0
2026-04-16,CUST-01318,Product E,Apparel,East,1,48.6,34.73,13.87,10.0
2026-04-16,CUST-00203,Product A,Electronics,West,2,462.0,265.81,196.19,0.0
2026-04-16,CUST-02894,Product C,Home & Kitchen,South,1,85.0,50.34,34.66,0.0
2026-04-16,CUST-01526,Product B,Electronics,South,5,1615.0,984.78,630.22,5.0
2026-04-16,CUST-01419,Product E,Apparel,West,1,53.55,43.65,9.9,15.0
2026-04-16,CUST-01432,Product B,Electronics,West,3,1071.0,737.62,333.38,0.0
2026-04-16,CUST-02092,Product B,Electronics,South,3,1020.0,578.16,441.84,0.0
2026-04-16,CUST-00015,Product A,Electronics,North,3,759.0,445.6,313.4,0.0
2026-04-16,CUST-01768,Product B,Electronics,East,5,1530.0,875.32,654.68,0.0
2026-04-16,CUST-02600,Product E,Apparel,North,2,138.0,78.79,59.21,0.0
2026-04-16,CUST-02396,Product B,Electronics,North,3,1173.0,683.64,489.36,0.0
2026-04-16,CUST-00060,Product B,Electronics,South,4,1224.0,812.77,411.23,10.0
2026-04-16,CUST-02584,Product C,Home & Kitchen,East,5,325.12,218.04,107.08,15.0
2026-04-16,CUST-00838,Product A,Electronics,North,3,759.0,509.17,249.83,0.0
2026-04-16,CUST-01698,Product C,Home & Kitchen,North,2,195.5,130.97,64.53,0.0
2026-04-16,CUST-00658,Product E,Apparel,South,6,360.0,219.36,140.64,0.0
2026-04-16,CUST-00426,Product A,Electronics,East,3,594.0,386.39,207.61,0.0
2026-04-16,CUST-00680,Product C,Home & Kitchen,North,5,488.75,323.36,165.39,0.0
2026-04-16,CUST-01780,Product C,Home & Kitchen,South,2,144.5,117.27,27.23,15.0
2026-04-16,CUST-01136,Product B,Electronics,South,3,1020.0,577.87,442.13,0.0
2026-04-16,CUST-02137,Product D,Apparel,West,2,89.78,57.93,31.85,5.0
2026-04-16,CUST-02096,Product B,Electronics,West,4,1356.6,907.05,449.55,5.0
2026-04-16,CUST-00333,Product A,Electronics,West,3,658.35,398.49,259.86,5.0
2026-04-16,CUST-02194,Product E,Apparel,North,1,69.0,48.24,20.76,0.0
2026-04-16,CUST-01053,Product A,Electronics,West,7,1536.15,987.26,548.89,5.0
2026-04-16,CUST-00558,Product A,Electronics,South,3,660.0,384.15,275.85,0.0
2026-04-16,CUST-00627,Product B,Electronics,North,4,1564.0,913.83,650.17,0.0
2026-04-16,CUST-01955,Product B,Electronics,South,2,680.0,374.3,305.7,0.0
2026-04-16,CUST-00001,Product B,Electronics,West,2,714.0,453.5,260.5,0.0
2026-04-16,CUST-01765,Product D,Apparel,South,2,90.0,59.38,30.62,0.0
2026-04-16,CUST-02760,Product D,Apparel,North,1,51.75,29.32,22.43,0.0
2026-04-16,CUST-02248,Product D,Apparel,South,5,225.0,125.41,99.59,0.0
2026-04-16,CUST-00312,Product E,Apparel,North,1,69.0,41.43,27.57,0.0
2026-04-16,CUST-00761,Product D,Apparel,West,5,236.25,153.11,83.14,0.0
2026-04-16,CUST-01995,Product E,Apparel,South,6,342.0,216.15,125.85,5.0
2026-04-16,CUST-00407,Product A,Electronics,East,1,158.4,110.68,47.72,20.0
2026-04-16,CUST-02071,Product C,Home & Kitchen,East,1,76.5,52.54,23.96,0.0
2026-04-17,CUST-02691,Product C,Home & Kitchen,South,4,340.0,201.19,138.81,0.0
2026-04-17,CUST-01451,Product B,Electronics,North,3,1055.7,753.59,302.11,10.0
2026-04-17,CUST-00247,Product B,Electronics,North,1,351.9,220.31,131.59,10.0
2026-04-17,CUST-01255,Product D,Apparel,West,2,94.5,64.69,29.81,0.0
2026-04-17,CUST-01177,Product D,Apparel,South,2,81.0,60.26,20.74,10.0
2026-04-17,CUST-00717,Product D,Apparel,North,1,51.75,31.78,19.97,0.0
2026-04-17,CUST-02043,Product A,Electronics,North,2,506.0,280.43,225.57,0.0
2026-04-17,CUST-00877,Product E,Apparel,South,4,240.0,142.29,97.71,0.0
2026-04-17,CUST-01759,Product C,Home & Kitchen,East,3,218.02,146.31,71.71,5.0
2026-04-17,CUST-01830,Product E,Apparel,East,4,216.0,145.32,70.68,0.0
2026-04-17,CUST-02707,Product C,Home & Kitchen,North,2,185.72,119.7,66.02,5.0
2026-04-17,CUST-02641,Product D,Apparel,North,1,51.75,32.65,19.1,0.0
2026-04-17,CUST-02941,Product E,Apparel,North,3,207.0,118.63,88.37,0.0
2026-04-17,CUST-01251,Product D,Apparel,East,4,153.9,104.16,49.74,5.0
2026-04-17,CUST-01328,Product A,Electronics,South,3,660.0,412.68,247.32,0.0
2026-04-17,CUST-01626,Product A,Electronics,North,2,506.0,285.26,220.74,0.0
2026-04-17,CUST-02138,Product C,Home & Kitchen,West,1,89.25,49.29,39.96,0.0
2026-04-17,CUST-02468,Product C,Home & Kitchen,West,4,357.0,205.92,151.08,0.0
2026-04-17,CUST-01336,Product B,Electronics,North,2,742.9,499.63,243.27,5.0
2026-04-17,CUST-01723,Product C,Home & Kitchen,North,4,391.0,267.75,123.25,0.0
2026-04-17,CUST-02684,Product A,Electronics,West,3,693.0,467.15,225.85,0.0
2026-04-17,CUST-00975,Product B,Electronics,West,2,714.0,487.83,226.17,0.0
2026-04-17,CUST-02092,Product A,Electronics,West,5,1097.25,727.52,369.73,5.0
2026-04-17,CUST-02819,Product D,Apparel,West,3,120.49,96.42,24.07,15.0
2026-04-17,CUST-01335,Product B,Electronics,East,5,1530.0,952.16,577.84,0.0
2026-04-17,CUST-02433,Product A,Electronics,West,4,924.0,639.09,284.91,0.0
2026-04-17,CUST-01248,Product A,Electronics,South,2,418.0,294.12,123.88,5.0
2026-04-17,CUST-02753,Product A,Electronics,West,2,369.6,313.59,56.01,20.0
2026-04-17,CUST-01575,Product B,Electronics,North,3,1173.0,775.59,397.41,0.0
2026-04-17,CUST-02561,Product E,Apparel,North,2,124.2,96.18,28.02,10.0
2026-04-17,CUST-00666,Product C,Home & Kitchen,South,7,595.0,373.94,221.06,0.0
2026-04-17,CUST-02535,Product A,Electronics,North,4,1012.0,593.97,418.03,0.0
2026-04-17,CUST-00112,Product A,Electronics,South,5,1100.0,690.99,409.01,0.0
2026-04-17,CUST-00763,Product B,Electronics,West,1,339.15,211.9,127.25,5.0
2026-04-17,CUST-01310,Product B,Electronics,North,5,1759.5,1106.19,653.31,10.0
2026-04-17,CUST-01594,Product C,Home & Kitchen,West,2,178.5,115.1,63.4,0.0
2026-04-17,CUST-00689,Product D,Apparel,North,1,51.75,34.45,17.3,0.0
2026-04-17,CUST-02366,Product A,Electronics,South,1,187.0,140.01,46.99,15.0
2026-04-17,CUST-00504,Product C,Home & Kitchen,North,2,166.18,126.14,40.04,15.0
2026-04-17,CUST-01424,Product C,Home & Kitchen,East,4,306.0,192.51,113.49,0.0
2026-04-17,CUST-00469,Product A,Electronics,North,2,506.0,349.38,156.62,0.0
2026-04-17,CUST-02549,Product D,Apparel,South,4,180.0,106.67,73.33,0.0
2026-04-17,CUST-00606,Product B,Electronics,East,4,1101.6,713.83,387.77,10.0
2026-04-17,CUST-00401,Product A,Electronics,South,3,594.0,448.99,145.01,10.0
2026-04-17,CUST-00297,Product A,Electronics,East,3,594.0,402.84,191.16,0.0
2026-04-17,CUST-02179,Product C,Home & Kitchen,South,2,161.5,102.61,58.89,5.0
2026-04-17,CUST-01999,Product E,Apparel,West,2,119.7,69.72,49.98,5.0
2026-04-17,CUST-00766,Product C,Home & Kitchen,South,1,85.0,57.45,27.55,0.0
2026-04-17,CUST-02366,Product D,Apparel,North,3,155.25,85.71,69.54,0.0
2026-04-17,CUST-00151,Product B,Electronics,South,3,1020.0,620.82,399.18,0.0
2026-04-17,CUST-02543,Product C,Home & Kitchen,North,4,391.0,249.34,141.66,0.0
2026-04-17,CUST-02439,Product A,Electronics,East,1,188.1,133.98,54.12,5.0
2026-04-17,CUST-02340,Product B,Electronics,East,4,1224.0,844.36,379.64,0.0
2026-04-17,CUST-00767,Product D,Apparel,East,5,202.5,139.92,62.58,0.0
2026-04-17,CUST-00039,Product A,Electronics,West,2,438.9,279.7,159.2,5.0
2026-04-17,CUST-02892,Product B,Electronics,North,2,782.0,495.39,286.61,0.0
2026-04-17,CUST-00745,Product E,Apparel,South,3,171.0,109.4,61.6,5.0
2026-04-17,CUST-00002,Product C,Home & Kitchen,North,3,293.25,186.28,106.97,0.0
2026-04-17,CUST-02456,Product D,Apparel,North,2,103.5,67.74,35.76,0.0
2026-04-17,CUST-00854,Product A,Electronics,North,2,506.0,281.94,224.06,0.0
2026-04-17,CUST-02832,Product B,Electronics,North,5,1955.0,1217.2,737.8,0.0
2026-04-17,CUST-00310,Product A,Electronics,North,1,227.7,164.75,62.95,10.0
2026-04-17,CUST-02339,Product B,Electronics,South,2,680.0,385.57,294.43,0.0
2026-04-17,CUST-01757,Product A,Electronics,North,4,1012.0,686.53,325.47,0.0
2026-04-17,CUST-02344,Product E,Apparel,North,4,276.0,177.9,98.1,0.0
2026-04-17,CUST-00519,Product A,Electronics,South,4,880.0,572.09,307.91,0.0
2026-04-17,CUST-01499,Product A,Electronics,East,1,188.1,131.68,56.42,5.0
2026-04-17,CUST-01580,Product A,Electronics,West,3,693.0,469.63,223.37,0.0
2026-04-17,CUST-00854,Product B,Electronics,North,4,1564.0,1047.09,516.91,0.0
2026-04-17,CUST-01289,Product A,Electronics,West,1,184.8,150.02,34.78,20.0
2026-04-17,CUST-01695,Product A,Electronics,North,2,455.4,283.78,171.62,10.0
2026-04-17,CUST-01696,Product B,Electronics,South,3,816.0,581.4,234.6,20.0
2026-04-17,CUST-01787,Product C,Home & Kitchen,South,1,85.0,51.53,33.47,0.0
2026-04-17,CUST-02048,Product C,Home & Kitchen,West,2,160.65,113.24,47.41,10.0
2026-04-17,CUST-01436,Product B,Electronics,East,1,306.0,204.52,101.48,0.0
2026-04-18,CUST-00688,Product D,Apparel,West,4,189.0,119.14,69.86,0.0
2026-04-18,CUST-00888,Product A,Electronics,West,4,924.0,610.75,313.25,0.0
2026-04-18,CUST-01992,Product A,Electronics,East,7,1386.0,812.54,573.46,0.0
2026-04-18,CUST-01918,Product B,Electronics,South,3,1020.0,652.82,367.18,0.0
2026-04-18,CUST-00021,Product A,Electronics,North,2,480.7,280.96,199.74,5.0
2026-04-18,CUST-00844,Product B,Electronics,West,4,1428.0,990.11,437.89,0.0
2026-04-18,CUST-00675,Product A,Electronics,East,4,792.0,496.57,295.43,0.0
2026-04-18,CUST-01780,Product D,Apparel,South,1,45.0,26.0,19.0,0.0
2026-04-18,CUST-02859,Product A,Electronics,North,5,1265.0,774.99,490.01,0.0
2026-04-18,CUST-01695,Product E,Apparel,North,5,276.0,230.34,45.66,20.0
2026-04-18,CUST-01741,Product A,Electronics,West,1,219.45,156.18,63.27,5.0
2026-04-18,CUST-02779,Product C,Home & Kitchen,East,1,72.68,45.87,26.81,5.0
2026-04-18,CUST-01686,Product A,Electronics,North,5,1265.0,874.83,390.17,0.0
2026-04-18,CUST-02256,Product A,Electronics,West,1,231.0,150.53,80.47,0.0
2026-04-18,CUST-02186,Product C,Home & Kitchen,South,4,289.0,237.52,51.48,15.0
2026-04-18,CUST-01173,Product A,Electronics,West,1,231.0,141.57,89.43,0.0
2026-04-18,CUST-01243,Product E,Apparel,South,2,120.0,80.39,39.61,0.0
2026-04-18,CUST-02038,Product C,Home & Kitchen,North,2,166.18,132.37,33.81,15.0
2026-04-18,CUST-02436,Product A,Electronics,South,3,660.0,426.24,233.76,0.0
2026-04-18,CUST-00251,Product A,Electronics,South,2,440.0,249.73,190.27,0.0
2026-04-18,CUST-01961,Product C,Home & Kitchen,West,4,339.15,216.23,122.92,5.0
2026-04-18,CUST-00147,Product C,Home & Kitchen,West,2,178.5,101.23,77.27,0.0
2026-04-18,CUST-00129,Product A,Electronics,East,6,1188.0,765.58,422.42,0.0
2026-04-18,CUST-01379,Product B,Electronics,East,2,612.0,386.83,225.17,0.0
2026-04-18,CUST-01327,Product D,Apparel,South,3,114.75,94.49,20.26,15.0
2026-04-18,CUST-01119,Product C,Home & Kitchen,West,5,401.62,305.3,96.32,10.0
2026-04-18,CUST-00906,Product A,Electronics,West,7,1536.15,1109.38,426.77,5.0
2026-04-18,CUST-01146,Product A,Electronics,West,1,207.9,146.18,61.72,10.0
2026-04-18,CUST-02546,Product A,Electronics,East,1,198.0,129.26,68.74,0.0
2026-04-18,CUST-01951,Product A,Electronics,West,1,231.0,134.32,96.68,0.0
2026-04-18,CUST-01414,Product C,Home & Kitchen,East,3,229.5,152.0,77.5,0.0
2026-04-18,CUST-02324,Product A,Electronics,West,6,1316.7,961.14,355.56,5.0
2026-04-18,CUST-00384,Product B,Electronics,East,1,275.4,200.08,75.32,10.0
2026-04-18,CUST-01026,Product A,Electronics,South,1,220.0,138.35,81.65,0.0
2026-04-18,CUST-00670,Product C,Home & Kitchen,East,5,382.5,245.16,137.34,0.0
2026-04-18,CUST-00487,Product E,Apparel,East,5,256.5,170.97,85.53,5.0
2026-04-18,CUST-01545,Product D,Apparel,North,4,186.3,122.71,63.59,10.0
2026-04-18,CUST-00139,Product A,Electronics,North,2,506.0,296.49,209.51,0.0
2026-04-18,CUST-02021,Product A,Electronics,East,4,752.4,496.42,255.98,5.0
2026-04-18,CUST-02369,Product A,Electronics,West,4,877.8,595.98,281.82,5.0
2026-04-18,CUST-02737,Product C,Home & Kitchen,East,3,218.02,126.42,91.6,5.0
2026-04-18,CUST-00525,Product E,Apparel,North,3,207.0,144.73,62.27,0.0
2026-04-18,CUST-02734,Product C,Home & Kitchen,North,2,195.5,110.96,84.54,0.0
2026-04-18,CUST-01804,Product A,Electronics,West,3,693.0,384.73,308.27,0.0
2026-04-18,CUST-00225,Product E,Apparel,East,4,216.0,144.94,71.06,0.0
2026-04-18,CUST-01421,Product A,Electronics,North,2,480.7,327.28,153.42,5.0
2026-04-18,CUST-00546,Product B,Electronics,East,4,1224.0,734.96,489.04,0.0
2026-04-18,CUST-01342,Product B,Electronics,North,2,782.0,472.28,309.72,0.0
2026-04-18,CUST-02993,Product C,Home & Kitchen,West,4,339.15,242.04,97.11,5.0
2026-04-18,CUST-00346,Product D,Apparel,North,4,196.65,131.82,64.83,5.0
2026-04-18,CUST-02306,Product C,Home & Kitchen,South,3,255.0,148.05,106.95,0.0
2026-04-18,CUST-01424,Product C,Home & Kitchen,North,7,684.25,474.93,209.32,0.0
2026-04-18,CUST-02666,Product A,Electronics,South,3,627.0,389.93,237.07,5.0
2026-04-18,CUST-00422,Product C,Home & Kitchen,South,8,612.0,377.72,234.28,10.0
2026-04-18,CUST-00310,Product B,Electronics,South,3,1020.0,673.09,346.91,0.0
2026-04-18,CUST-00109,Product B,Electronics,West,1,357.0,242.6,114.4,0.0
2026-04-18,CUST-02117,Product B,Electronics,South,1,340.0,212.85,127.15,0.0
2026-04-18,CUST-00902,Product B,Electronics,West,2,714.0,411.17,302.83,0.0
2026-04-18,CUST-02406,Product D,Apparel,West,1,44.89,29.33,15.56,5.0
2026-04-18,CUST-00161,Product A,Electronics,East,1,198.0,118.27,79.73,0.0
2026-04-18,CUST-00057,Product D,Apparel,North,3,139.72,101.44,38.28,10.0
2026-04-18,CUST-02849,Product C,Home & Kitchen,North,2,156.4,108.53,47.87,20.0
2026-04-18,CUST-02614,Product A,Electronics,North,2,506.0,329.15,176.85,0.0
2026-04-18,CUST-01511,Product A,Electronics,South,4,880.0,535.6,344.4,0.0
2026-04-19,CUST-00996,Product E,Apparel,North,4,276.0,160.39,115.61,0.0
2026-04-19,CUST-00413,Product A,Electronics,West,6,1178.1,919.66,258.44,15.0
2026-04-19,CUST-00739,Product C,Home & Kitchen,West,3,267.75,168.08,99.67,0.0
2026-04-19,CUST-00717,Product A,Electronics,North,3,759.0,465.97,293.03,0.0
2026-04-19,CUST-00861,Product B,Electronics,South,7,2380.0,1617.35,762.65,0.0
2026-04-19,CUST-01764,Product B,Electronics,North,6,2346.0,1431.71,914.29,0.0
2026-04-19,CUST-02144,Product E,Apparel,South,1,48.0,37.08,10.92,20.0
2026-04-19,CUST-01203,Product B,Electronics,West,3,1071.0,711.77,359.23,0.0
2026-04-19,CUST-01191,Product C,Home & Kitchen,South,6,510.0,281.04,228.96,0.0
2026-04-19,CUST-01856,Product A,Electronics,West,3,693.0,436.94,256.06,0.0
2026-04-19,CUST-01791,Product E,Apparel,West,2,119.7,85.74,33.96,5.0
2026-04-19,CUST-02452,Product C,Home & Kitchen,East,2,153.0,97.94,55.06,0.0
2026-04-19,CUST-01024,Product B,Electronics,South,4,1360.0,763.21,596.79,0.0
2026-04-19,CUST-02527,Product A,Electronics,West,3,658.35,455.85,202.5,5.0
2026-04-19,CUST-00629,Product C,Home & Kitchen,East,3,229.5,152.73,76.77,0.0
2026-04-19,CUST-00105,Product D,Apparel,West,1,47.25,29.06,18.19,0.0
2026-04-19,CUST-02632,Product A,Electronics,East,3,504.9,406.79,98.11,15.0
